category,location_type,context,persistent_id,id,location_subtype,month,latitude,longitude,outcome_category,outcome_date
possession-of-weapons,Force,,2937ce6a1341fe666fa27ac1d88a415e78041506fe738d97a27cbafc32a244fa,116205924,,2024-01,52.642408,-1.122736,Status update unavailable,2024-05
possession-of-weapons,Force,,8e67e0b47393b231708da027199c1be15a06cb6dddf0f68380ad7689fec11152,116201186,,2024-01,52.626782,-1.135961,Unable to prosecute suspect,2024-04
possession-of-weapons,Force,,993f20f930dd54866eaec00ad33fbc28b536afb8d68f4175e6a41ff9fdef2fd6,116206660,,2024-01,52.627015,-1.112702,Awaiting court outcome,2024-10
possession-of-weapons,Force,,805e94a7f609aaf9c793a3b61b5ae91da5bfc1987c2f97672cee79b74e770f41,116201096,,2024-01,52.635559,-1.131414,Unable to prosecute suspect,2024-01
possession-of-weapons,Force,,0c9374bdcb8601b60fb1a13d4cfb0ae8b57cbf771387cd12be2ec2492140305b,116201194,,2024-01,52.630550,-1.128780,Court result unavailable,2024-07
possession-of-weapons,Force,,f3edbae12b0c5568c133049048bfb30dcf0402a23aefaa439145b20bc6d9865a,116201941,,2024-01,52.616105,-1.132611,Unable to prosecute suspect,2024-01
public-order,Force,,a3f4ff7af7a935046dcb1ca949d81203fe8c2d85fdf675188ac7326de76a53b4,116200788,,2024-01,52.616105,-1.132611,Court result unavailable,2024-12
public-order,Force,,88dbdc5898ef1ad49a8cf7769010cf8e25e69ce8bdcfa4eabff6d5dcf292c5c5,116203599,,2024-01,52.626782,-1.135961,Court result unavailable,2024-10
public-order,Force,,64f2501376e92265a2928f0462e2fa1b6134c2981753d1596d1a2cd0ada6075e,116204009,,2024-01,52.635797,-1.131926,Court result unavailable,2024-12
public-order,Force,,cf46e069bcfc1e902494ce3b4eeb973a95aec9362bbe2dbcda3bc04954df5ede,116204041,,2024-01,52.636041,-1.133444,Court result unavailable,2024-12
public-order,Force,,1c98c7949e0ac5db119e6d641665e1ae665e287fbeec8cda3f2d9982d27b0263,116205520,,2024-01,52.627299,-1.148966,Court result unavailable,2024-12
public-order,Force,,1657e204bc69039567958543b31600b984924687f801e802e903ba60d0892da6,116205729,,2024-01,52.631777,-1.150416,Unable to prosecute suspect,2024-06
public-order,Force,,769e1941ce7221a7277dd718b499cfd63c6bee7da51165f757ebe2fb970f9f88,116208201,,2024-01,52.632999,-1.136548,Court result unavailable,2025-02
public-order,Force,,9a5f7acb45986ccdfafe293a3a0114a2c3d33e813a8a3a7164616d2426f78854,116202092,,2024-01,52.635559,-1.131414,Court result unavailable,2024-09
public-order,Force,,3ff6bedfd69c3afd627304629c736c2e39fae38198309e73707929071922c04e,116202958,,2024-01,52.635647,-1.137293,Court result unavailable,2024-10
public-order,Force,,e4494cd57b4b384f58a6fff0b4c5f958e8fbc0e4e1aeeec0e2a07fbcb68a9d62,116203603,,2024-01,52.616105,-1.132611,Court result unavailable,2024-10
public-order,Force,,59281427d9f671c8f137c2754b4af05eeb66fbf22e57493fcfe07c970b42ea38,116205532,,2024-01,52.634252,-1.130997,Court result unavailable,2024-10
public-order,Force,,af527cdf6f3708fe1746e9c47c24ff012eb460d7f6c652dc06c94616ee1f732a,116207180,,2024-01,52.635647,-1.137293,Unable to prosecute suspect,2024-04
public-order,Force,,1c08984814ef725b67d503a91815ca1c03264b207e99b4962addafe1dbca7e87,116207887,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-04
public-order,Force,,f7736a0d25d8c71aed5878d815041f2c2833a1842e2f6f79d03223feea6af636,116208234,,2024-01,52.637556,-1.135305,Unable to prosecute suspect,2024-04
public-order,Force,,c439c85d5efa073fbc636084b4a9c11b24527694ba9bfce4e5ae612af5417a0b,116202603,,2024-01,52.630519,-1.119649,Investigation complete; no suspect identified,2024-02
public-order,Force,,ad7b4b757ba941208a46da63b12f39f05c718c92d6cf649d51a8108ffa801523,116202626,,2024-01,52.636905,-1.112901,Local resolution,2024-02
public-order,Force,,933d8b3cc0e4f2af7a37aaafddcd4febb93442d56deee77d15e9a69835e57543,116202756,,2024-01,52.639558,-1.132473,Investigation complete; no suspect identified,2024-02
public-order,Force,,1a90dc554072a1f114b089869271d87502ba6273f5eb669f534d9de95f835f0b,116203085,,2024-01,52.635308,-1.151353,Investigation complete; no suspect identified,2024-02
public-order,Force,,26dbda6aae756affeb764f166f5b97c9893198b8a917b96e5d93d7bb2b49b800,116206589,,2024-01,52.627782,-1.119084,Investigation complete; no suspect identified,2024-02
public-order,Force,,fc736b782277a0d1123c13bda5cc386cc3cc13eec261c4385273ee5674de9209,116201621,,2024-01,52.637031,-1.129878,Unable to prosecute suspect,2024-02
public-order,Force,,dbc34936f6a1adee2f0e451293d707dd92341353bc1bb563203d89153d4858b4,116208291,,2024-01,52.634991,-1.136050,Court result unavailable,2024-08
public-order,Force,,687e3c1ec7640206512c9004a19b695c60cd08964c9025bcf304df034f170620,116205276,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-02
public-order,Force,,b1f481970bdf578ba486dc02d69216a660dc49d2ef6d9e89eb2e902f22e1adfd,116205530,,2024-01,52.635488,-1.136395,Unable to prosecute suspect,2024-02
public-order,Force,,8168d8082f4640ce1b7fd56882efd259631aa08fd2448f02cc2a4e2bea839704,116206256,,2024-01,52.626782,-1.135961,Unable to prosecute suspect,2024-02
public-order,Force,,f09fd75997753940d427fc38c40ae6766e523d7483e1eee80830f8aa83039be5,116206821,,2024-01,52.640513,-1.128966,Investigation complete; no suspect identified,2024-02
public-order,Force,,fb8a14742a55e5ed8b1bb48304d52d0741b8873d51587bb302c0d97e6b1a4884,116207453,,2024-01,52.621217,-1.138404,Local resolution,2024-02
public-order,Force,,025e4ee9f96664c58921d260e6ffe262d7304c4256ece2f08a85331a5bcaebc8,116207551,,2024-01,52.640513,-1.128966,Investigation complete; no suspect identified,2024-02
public-order,Force,,6648b2177ba993c68aa4ee838d8f168276cceb2f40e4ae30a66f319d859acf2b,116208285,,2024-01,52.631985,-1.133154,Unable to prosecute suspect,2024-02
public-order,Force,,bca67df82b93cce1a565b3e7c3de493df46b7067501c47fa128c9070d01baa56,116206098,,2024-01,52.625517,-1.137478,Court result unavailable,2024-08
public-order,Force,,ecf3ee40a3d8bd1da332e2f3906642c6d6181dd692d43365fea226d6787329ea,116205511,,2024-01,52.616105,-1.132611,Court result unavailable,2024-11
public-order,Force,,50a469e4795664416b747b2ece15a0fb95a4273afca57c9d0c1283428b3fc759,116203830,,2024-01,52.628536,-1.109318,Unable to prosecute suspect,2024-02
public-order,Force,,69d27fdb48ed6810cf5d6e3f013f9a06e062deecdf84a442813ebd1e248defea,116202606,,2024-01,52.624479,-1.150676,Status update unavailable,2024-05
public-order,Force,,164609fd054fa81be64997f598dfeb48f6b1381c93d4eea576062c323bfa0a0d,116204912,,2024-01,52.640533,-1.124355,Further action is not in the public interest,2024-03
public-order,Force,,c4b5a0bc909ba594d24a7ef1f027decc525835058b5aac85587eaaac69c00040,116206193,,2024-01,52.625551,-1.152191,Formal action is not in the public interest,2024-02
public-order,Force,,e987a06691db2e741d7035a80a9bede6fdaae6d14ca6c82d41476d50e2445046,116206233,,2024-01,52.635182,-1.147646,Unable to prosecute suspect,2024-02
public-order,Force,,2e4bb02a0398cd03469737d4c8393fce25ac6d2b136cc2d240579d382bbe0596,116206297,,2024-01,52.632999,-1.136548,Formal action is not in the public interest,2024-05
public-order,Force,,55998ca4ca828b85f9bb2f75a3e35354880bb751bbb95185c5f59e16b3818b97,116205877,,2024-01,52.626782,-1.135961,Unable to prosecute suspect,2024-02
public-order,Force,,6b1491ecab5a9a2ffdf5ae08e2a9076c355fec628f3b20087bb4c67185856378,116205774,,2024-01,52.639764,-1.132277,Local resolution,2024-01
public-order,Force,,4f9c2c85b7303d9d6a0aecce6d674d2cf08fa7b3ec88831967967f8c381b4003,116205178,,2024-01,52.636041,-1.133444,Further action is not in the public interest,2024-02
public-order,Force,,8aa7d0fef235c99f21e7162f592789e6c405a23c9fead5bb75a7289d9aa1bffa,116205273,,2024-01,52.636041,-1.133444,Unable to prosecute suspect,2024-02
public-order,Force,,e22b113af9ced976b25552c0beffec5648e94a4fa463489233ab0bafe809b524,116203707,,2024-01,52.628507,-1.132159,Suspect charged as part of another case,2024-05
public-order,Force,,da65d7a38bfff2dfcde581daaa25000c6b4e5545e6b3b37a0b201af5875f9ff4,116204031,,2024-01,52.628256,-1.148327,Investigation complete; no suspect identified,2024-03
public-order,Force,,b08b17c0a2431d8b6efb6300740f030244200729810aabddaa17bb4f40837d62,116203393,,2024-01,52.633053,-1.129306,Local resolution,2024-05
public-order,Force,,224dacdf1e08d6e171c3a962a6c6ab5e43bb143d760c857bb39ec6539985436b,116202618,,2024-01,52.630510,-1.123255,Investigation complete; no suspect identified,2024-02
public-order,Force,,2d845d52950d224474bb6f7e451858e04f281b2cbe6d2ca4e531ce12cf01d95a,116202359,,2024-01,52.630039,-1.149962,Unable to prosecute suspect,2024-02
public-order,Force,,f89b5b2c363f0fd9d688b0d32eef93dbac801c25bb52fd933534d8078818987c,116202294,,2024-01,52.634787,-1.139010,Court result unavailable,2024-10
public-order,Force,,ec24c2a293a17a4eb5101ee752f217844b94f83fd0d8c228d87cd6ed0f3d0d50,116203168,,2024-01,52.638387,-1.133264,Unable to prosecute suspect,2024-02
public-order,Force,,8a63be12c424416af5b6b386aa1203085aba41ff07cb428e981503c528225b15,116203024,,2024-01,52.636211,-1.125919,Unable to prosecute suspect,2024-02
public-order,Force,,cf727c68477596d97315824eaa3a89b90c1e45d6711185b952c9b47e17a6ddb2,116201645,,2024-01,52.626782,-1.135961,Court result unavailable,2024-09
public-order,Force,,6c1b5368cc5573a7f3b92ca64cae0e67d51e0cc6ab5a8c309ce76254233f2047,116201647,,2024-01,52.626782,-1.135961,Court result unavailable,2024-09
public-order,Force,,e2f0c65c659078ddb1fb75d4067dd2a988ce38442162c3cf0611c857ff4cc30a,116200856,,2024-01,52.628148,-1.122430,Unable to prosecute suspect,2024-03
public-order,Force,,d6a3af3e4ba0c661b85aaa901d7a844bd19425d79adfda42949648488cb38c08,116202869,,2024-01,52.629294,-1.137684,Unable to prosecute suspect,2024-01
public-order,Force,,f42edebf82ae110f57cad3786ced22b6fd3bf31065a18fbbac8cacb52958d068,116208438,,2024-01,52.626599,-1.111189,Investigation complete; no suspect identified,2024-02
public-order,Force,,6470487df1c4e1a99813a8b4419b28f00ad31e0d61cca0349c383c406b51f0a7,116207773,,2024-01,52.632795,-1.135798,Unable to prosecute suspect,2024-01
public-order,Force,,6de5b79f5042477faf3e082e27f9ef34969fc9d4e01db7c10127fd3f2c238e67,116208107,,2024-01,52.626782,-1.135961,Court result unavailable,2024-08
public-order,Force,,a0acddb0748567a0911df3db420d8aef989c1658075d11563cd0a2917b780e69,116207836,,2024-01,52.631536,-1.114960,Court result unavailable,2025-02
public-order,Force,,d047bf2c8868201d56ad70d8d225226c0ec0d2df8e622da3ce36121d28359ede,116207484,,2024-01,52.637843,-1.130275,Unable to prosecute suspect,2024-01
public-order,Force,,2c73eab60f7b434d30f579e89c09ff7b3ba05786cd5817b878638352347a729e,116207547,,2024-01,52.635078,-1.139462,Unable to prosecute suspect,2024-01
public-order,Force,,5661a7a49669e64180da9242d7d85fbe39c08a49e302457a9380ce7b721d004f,116204427,,2024-01,52.639223,-1.132080,Local resolution,2024-02
public-order,Force,,809b02d39f88acace15dcc30ebc979f65a4e94f63fc1146b9ce056fd8dd50b7a,116204216,,2024-01,52.626782,-1.135961,Unable to prosecute suspect,2024-01
public-order,Force,,8bd19d2bb555dedb3ce98e99fc5bc6f4eb8ec90da370df79aecbf36a7752823e,116204105,,2024-01,52.635797,-1.131926,Investigation complete; no suspect identified,2024-02
public-order,Force,,52c01c122de6a96a6a9bb01a720658ed0685d0e06a67b2209fc9774af466cd71,116207005,,2024-01,52.638882,-1.133417,Unable to prosecute suspect,2024-06
public-order,Force,,8f610d05c0ca52bf311c6ba6b170b81dcc72325cce7ee64d1bf42a87ade571b0,116207329,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-02
public-order,Force,,6880a86f357002317cd3b8839ffa79a32649e0831874de16db2a5d7669ae2348,116207294,,2024-01,52.642049,-1.131256,Investigation complete; no suspect identified,2024-02
public-order,Force,,2f071dbb12427fcdd37652b6c226a1a594121c5a2e93b819b351614f49e2476d,116207122,,2024-01,52.639155,-1.137609,Court result unavailable,2025-01
public-order,Force,,160df43e27a9964fa703991c5d42639e84b4daa6e369eb31752cb8651eb0829a,116206632,,2024-01,52.636133,-1.137402,Unable to prosecute suspect,2024-01
public-order,Force,,8e1a20205d4537b1efd2b65b8866e7a42ef8b859b4b46847590320b87da4707c,116206512,,2024-01,52.633053,-1.129306,Investigation complete; no suspect identified,2024-01
public-order,Force,,80122ea18a9ee0174af37315c5963de0febcdd4a75eb9a0b2802e305cab7898e,116206488,,2024-01,52.632795,-1.135798,Local resolution,2024-01
public-order,Force,,92d5c62721742699dd83b2eeab9f2e3ac41da1326f66d48de9d03ffaa3b5e791,116206305,,2024-01,52.632999,-1.136548,Court result unavailable,2024-08
public-order,Force,,9dfd2278a8bc4be35be887282f89e056596debb556a6ff9889b54a3e53a28a45,116206407,,2024-01,52.632999,-1.136548,Court result unavailable,2024-08
public-order,Force,,01fbf1397c6b1471ce959d75db1dad105610d7a11bc23bda3e2126dd3f7f9f82,116206347,,2024-01,52.632999,-1.136548,Further investigation is not in the public interest,2024-03
public-order,BTP,,,126016261,STATION,2024-01,52.629997,-1.125659,Status update unavailable,2024-05
public-order,BTP,,,126016260,STATION,2024-01,52.629997,-1.125659,Status update unavailable,2024-05
public-order,Force,,025c9b69fa9d41e33e8d3a80a6d4f5b14dcd5c782b668835276dcab274e3a099,116202206,,2024-01,52.625259,-1.146539,Investigation complete; no suspect identified,2024-01
public-order,Force,,b81d05936c2ec183748a1bc6412367906813dc22730fd35a634498e10104db7e,116200816,,2024-01,52.631985,-1.133154,Court result unavailable,2024-07
public-order,Force,,b36964b88b6a95d48ce5822cae87d8e4227ea933ddf13456ceb893dec8650472,116200822,,2024-01,52.639764,-1.132277,Offender given a caution,2024-01
public-order,Force,,d3e15938216ff58c4fef0dd82e6ad0c46038aa5892d6922fd587357376ba54c2,116200849,,2024-01,52.639764,-1.132277,Local resolution,2024-01
public-order,Force,,7eea2d74e3b9d08d489c15924c47a0cb43811eea2199640b242abf5a0f6c969f,116200854,,2024-01,52.639764,-1.132277,Local resolution,2024-01
public-order,Force,,ba98dd73d508959a2bea3882a641d0b6a457dc04d67d2aac850dcf609fb62cab,116201212,,2024-01,52.638366,-1.134122,Further investigation is not in the public interest,2024-01
public-order,Force,,d6b40f92d7f54f03b663bff62d73373bb1676f5ef5ef8078934b9a8607abba33,116201273,,2024-01,52.630690,-1.108919,Unable to prosecute suspect,2024-01
public-order,Force,,057c6df8759d0c9222fd60fe6c2f4a032dbadfbee1a8bc821fd2a5bd51694fa3,116201335,,2024-01,52.632541,-1.113595,Investigation complete; no suspect identified,2024-01
public-order,Force,,9745125d5615612e40faf1e017b02b47c638dbdae1d5f2408d36f90a00811a83,116201445,,2024-01,52.640513,-1.128966,Investigation complete; no suspect identified,2024-01
public-order,Force,,0cba49a3d1fe6b37988851ff9486ea7c98e70dd313f63011ec0b823970bc35f8,116201460,,2024-01,52.637041,-1.131222,Unable to prosecute suspect,2024-01
public-order,Force,,08f3b3422e49dba7e83de5be369bbd6d4afc03a9b3a704362d9479eb2dc47130,116201468,,2024-01,52.642199,-1.127263,Investigation complete; no suspect identified,2024-01
public-order,Force,,52e544050f84067af52ac548717f4eec9c5e63d537212783d687406249bd925c,116201471,,2024-01,52.637134,-1.151524,Court result unavailable,2024-07
public-order,Force,,f6d349b9e5e3971eb1a7d1d42cb44f1365b5f29f843db9dc01935429fa916a14,116201546,,2024-01,52.632746,-1.127791,Investigation complete; no suspect identified,2024-01
public-order,Force,,95129473d36ecb9d72d691de6fc7c3f3c498b1e5b14e9a8b79b6a0384c20dda9,116201553,,2024-01,52.630693,-1.129885,Unable to prosecute suspect,2024-01
public-order,Force,,c0f42ee136e9d3649c631035b0c496d64064ae37b9a5a37cb7afa9cca7c8075c,116201579,,2024-01,52.635797,-1.131926,Investigation complete; no suspect identified,2024-01
public-order,Force,,3cdec97e85c083bbd5e1ce76f8c06daaa19be5f17ddcbf73d7c3aa75fc2e17c5,116201607,,2024-01,52.632805,-1.124819,Court result unavailable,2024-07
public-order,Force,,a8d47e0362f2753474d6ee481b979e3b6d15efc43e0c5117675c8ed8090eb2c1,116201939,,2024-01,52.638573,-1.130556,Court result unavailable,2024-07
public-order,Force,,4dd42b26e16be0059f37d1ed26b318b16d2866bf44f8d7d1cfd51e13576015fa,116202022,,2024-01,52.638573,-1.130556,Court result unavailable,2024-07
public-order,Force,,a34c8d5f92706b0ac6b5596fd7f106af6af8741fcfffa079e3749343fe9d47a1,116202078,,2024-01,52.630202,-1.147639,Investigation complete; no suspect identified,2024-01
public-order,Force,,a65e51682b45c289f63515b5ba5ce86b211359e81d0602e9f6d058165b053ae5,116202116,,2024-01,52.634392,-1.140229,Investigation complete; no suspect identified,2024-01
public-order,Force,,f754caaec4975eb10d7dbd5825e33aa75a05acb8b0d1d89783f4516755688f80,116202220,,2024-01,52.635559,-1.131414,Court result unavailable,2024-07
public-order,Force,,7513bc576e79be78bd411fd2735d3bcc10438430c16c8d6bb79e0788c7d10ee5,116202225,,2024-01,52.635797,-1.131926,Court result unavailable,2024-07
public-order,Force,,6e26610b399fdeb72d90bb20e713e59ffa25045b335593825f925f455562701a,116202265,,2024-01,52.638538,-1.150403,Local resolution,2024-01
public-order,Force,,2fe2881a5b9f3037166a78a54927f2b6f803fd309c4bb8ef247d5badd55bf26d,116202303,,2024-01,52.635488,-1.136395,Local resolution,2024-01
public-order,Force,,d2140e9a60d66cad32487e74bf4925b19e8cee5aa81bf952e10a908af7a08175,116202349,,2024-01,52.636857,-1.128211,Court result unavailable,2024-07
public-order,Force,,47a8a4d07dedac266a84ebf5262c2b89bd43c9b738ae53ab81da854accbff3e2,116202356,,2024-01,52.633318,-1.134798,Local resolution,2024-01
public-order,Force,,0376e849403835008424115c0716138b51561c0f4444e25094d95e736e75eec5,116202358,,2024-01,52.633318,-1.134798,Local resolution,2024-01
public-order,Force,,fe2bcdee88c885d50861fb2833539b20c8d8f826751509ef94fb734295ae23b1,116202570,,2024-01,52.633053,-1.129306,Investigation complete; no suspect identified,2024-01
public-order,Force,,dd6e56f90d1bdd7bc7482af17852369f263203d9a688fac42ec53bf48485d8f1,116202605,,2024-01,52.637146,-1.149381,Local resolution,2024-01
public-order,Force,,34f01711e7905fa00c5bf3b5112859dbcb3233ff45aedef685c6a9e9fb5c08bf,116202681,,2024-01,52.631013,-1.130544,Investigation complete; no suspect identified,2024-01
public-order,Force,,574b2ff0011da9c5bcc5181f659432987256c3772c0fcc3e98a65dbc723f6965,116202700,,2024-01,52.639709,-1.120041,Unable to prosecute suspect,2024-01
public-order,Force,,e902784c34acdee74bc18be9ea2c65ad3b6adfdc98f4203696c47a1e5c45d3e2,116202738,,2024-01,52.636399,-1.119738,Investigation complete; no suspect identified,2024-01
public-order,Force,,8464be8e8af0a0897321c1163e7d1d9a89b43a9f0680db74cd89ba04b7591e6d,116202835,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
public-order,Force,,273f7e49b65685f653d66cafa1f7e76d92dcd068852bd23d750195d751b3d6b1,116202873,,2024-01,52.639872,-1.118959,Unable to prosecute suspect,2024-01
public-order,Force,,a80b0c9924bfb6c323877c5b4db7f380e9f848a872ecb51e9c3d07b2cd24373a,116202893,,2024-01,52.639872,-1.118959,Unable to prosecute suspect,2024-01
public-order,Force,,a5582264bd16f14d6ea59830d35521dc3b040284f29a501d378c14f5f27f0670,116202955,,2024-01,52.637843,-1.130275,Investigation complete; no suspect identified,2024-01
public-order,Force,,86c9ca29d93ad4589b767e7eee33e1c55ccb909b38fe602858574feb96b6e9db,116203008,,2024-01,52.620778,-1.149817,Investigation complete; no suspect identified,2024-01
